gene,id,z
SCARF2,8227,2.723205
EARS2,8629,2.723928
PSD,2218,2.724343
SFRP2,2542,2.724836
NAIP,1768,2.724927
CCDC18,9662,2.727106
NSD3,6054,2.727248
HEBP2,4959,2.727777
WDR54,7799,2.728395
SLC17A7,6633,2.729352
RTEL1,5838,2.729658
FRAT1,3936,2.732896
PRRT2,8377,2.733823
LONRF2,9138,2.73458
NRP2,3375,2.736857
PTX3,2291,2.736886
AXIN2,3172,2.737197
SLC8B1,7497,2.73798
PAIP2B,9838,2.738187
ZNF280B,8857,2.739042
TIMELESS,3420,2.739255
WDR92,8504,2.739906
ZDHHC23,9409,2.74003
EIF3H,3310,2.744094
KIAA1257,6752,2.744261
UBN1,5444,2.746104
C1orf112,6403,2.748434
PAX8,3090,2.748583
DPH7,8313,2.752904
TCEAL1,3586,2.753239
TEX9,9714,2.755276
ATP5MG,4259,2.756855
NIPSNAP3B,6277,2.758973
RUFY3,4625,2.762089
FARSB,3953,2.76215
JAKMIP3,9467,2.762778
CHCHD7,7269,2.764453
CUX1,640,2.764618
NPTN,5259,2.764832
SYNJ2,3394,2.765379
MAN2C1,1600,2.765607
NRAP,1870,2.765713
LINC01106,8991,2.766419
LRRC42,8480,2.766571
RIN1,3723,2.767471
ITIH4,1423,2.767626
RAB26,5053,2.768597
DCAF15,8177,2.76996
RASGEF1A,9331,2.771871
TRIO,2895,2.771883
SEMA4C,6056,2.773753
EBLN2,6150,2.775861
HGD,1218,2.777615
TNFSF12,3341,2.779891
PSMD4,2244,2.780058
DNAJA4,6303,2.780077
QRFPR,7818,2.781269
CKS1B,510,2.781908
TMEM25,8014,2.78218
ABHD11,7707,2.78355
PROCR,4206,2.795737
CIC,4736,2.795983
RPL12,2424,2.796433
MS4A4A,5708,2.796668
ACD,7160,2.796996
GANC,1017,2.797096
SLC26A6,7156,2.798577
PHIP,6117,2.801071
TMEM266,8615,2.802143
RSPO3,8017,2.803482
GDPD2,6033,2.803685
CPNE5,6854,2.806437
PLCD4,8003,2.806793
ANO2,6645,2.807447
GNG8,8368,2.80802
OPRK1,1903,2.810377
FAM155B,5284,2.811688
CRELD2,7280,2.81341
ENTPD6,415,2.813834
SUMO1,2941,2.814685
ETNPPL,7127,2.816977
ARSG,4624,2.817965
COL11A2,559,2.819175
FAU,907,2.820005
CASP9,374,2.821133
LOC399815,9821,2.824545
CALB2,350,2.82521
LMO2,1555,2.825834
FMO2,958,2.827344
PPP1R2,2132,2.829497
UFD1,2947,2.829924
ACP5,27,2.830146
RSPH9,9345,2.830158
TMEM120B,8883,2.833409
ARMC2,7806,2.83414
EIF3E,1394,2.83555
C7orf13,8722,2.835697
XK,3007,2.83803
CCDC130,7657,2.839651
ALDH7A1,219,2.840714
KAT2A,1034,2.841866
PLD4,8596,2.841915
SSBP2,4977,2.842126
C12orf65,8246,2.842211
MSL3,4386,2.843306
SLIT2,3595,2.845849
GTF2H4,1181,2.84595
PDCD2,1961,2.84731
ADIRF,4406,2.849022
MEI1,8978,2.849198
CRABP1,583,2.850659
FAM117B,8988,2.850717
ABCA5,4898,2.850742
TCHH,2822,2.851673
FBXO16,9066,2.852271
OTUD1,9319,2.8535
ADAMTS13,4450,2.85461
KIF13A,6994,2.855966
MRPL57,7206,2.856
ASTN1,198,2.856115
INPP4B,3371,2.858362
SMARCD3,2626,2.86134
YWHAQ,4403,2.863049
SLC26A8,8519,2.86347
COMMD7,8970,2.864668
KLHL8,6788,2.865424
COL4A2,546,2.865453
NR4A2,1884,2.86898
XKR8,6158,2.869017
EFCAB7,7923,2.870238
BUD13,8002,2.870679
ZCRB1,8109,2.870869
CHKA,489,2.871136
ERMARD,6426,2.871329
RBM11,5884,2.875078
KCTD6,9236,2.878456
FSTL1,4491,2.878509
CTHRC1,8494,2.878958
RASSF7,3123,2.881266
PCYOX1L,7209,2.883356
NPNT,9421,2.883832
IFT140,3795,2.88414
HCLS1,1211,2.885025
LMCD1,5497,2.885992
ARAP1,8537,2.890807
POMGNT2,8028,2.891773
RAB12,9252,2.89185
CCDC6,3121,2.894675
ACP2,26,2.895736
FAM162A,5216,2.896736
CMKLR1,535,2.896809
DCAKD,7441,2.898458
OXCT1,1913,2.903525
TBPL1,3677,2.904059
PDE6B,1979,2.904066
PITHD1,6643,2.904909
RBBP7,2352,2.904953
DAGLB,9362,2.905227
C22orf39,8709,2.90597
TMEM39B,6160,2.907217
ZFAND1,7390,2.90888
SYNPO,4564,2.909345
CABCOCO1,9298,2.912351
RRAGB,4095,2.916131
HLA-DMB,1233,2.91643
NECAB3,6992,2.918274
LNX2,9370,2.920053
RUFY1,7548,2.920455
FAM189A1,4845,2.923295
SLC37A1,5883,2.924395
CSMD1,7077,2.926003
PTPN2,2267,2.926517
ZNF503,8010,2.926589
GRIK3,1139,2.92737
NUDT2,139,2.929755
CELSR3,794,2.929866
GOLM1,5678,2.931218
TMEM130,9374,2.931511
TMEM263,8186,2.93227
CHID1,7200,2.932374
USP46,7129,2.934311
RTCA,3293,2.936474
KIAA0930,4821,2.937471
EPB41L4B,5966,2.937787
BEX2,7982,2.94152
CROCCP2,8001,2.942121
CCDC77,7902,2.942783
AGPAT4,6577,2.944228
SUMO2,2633,2.946282
FBXO46,4869,2.946425
MTURN,9366,2.947127
BAG4,3683,2.947195
RIPOR2,3800,2.947832
TRIM54,6669,2.94814
POLR3GL,7872,2.949788
CCDC154,9953,2.951331
PARPBP,6108,2.952029
ENC1,3235,2.952396
RCL1,4018,2.952691
PDCD4,5322,2.954354
IL11RA,1368,2.955682
PHLPP2,4686,2.956189
SIRPA,8858,2.957637
SLC29A4,9375,2.961665
IL17RC,8006,2.964245
SPINK8,9958,2.965738
UNK,8119,2.965887
TMEM268,9273,2.966092
TXLNB,9158,2.966312
HLA-F,1243,2.966357
RTL10,7359,2.967133
SPG11,7535,2.967831
BEX1,6472,2.970691
SMUG1,4953,2.974159
SERINC1,6761,2.975658
FAM163B,9939,2.976126
TEKT2,5329,2.97994
CERS5,8218,2.983952
ANTXR2,8553,2.985938
MAN1B1-AS1,10020,2.986661
ZDHHC8P1,8974,2.98746
RUNDC3B,9050,2.987634
SLC16A5,3496,2.987926
CCDC14,7100,2.988419
RBM39,3710,2.990939
TMEM209,8047,2.991229
PTPDC1,8823,2.992742
INPP5B,1389,2.992844
SLC6A20,5991,2.994414
IFNLR1,9131,2.994548
TIGD2,9150,2.995375
NYAP2,6820,2.996115
SMARCA4,2622,2.997758
LIN7A,3373,2.999068
PTGR1,4647,2.999898
RSAD2,8245,3.000516
SLC25A29,8608,3.000571
CD74,424,3.001374
TBX19,3487,3.002874
C4orf47,9888,3.003143
RPN2,2450,3.004055
PPIL6,9575,3.004096
ING1,1381,3.005469
NECAB2,5960,3.005709
SIMC1,9731,3.005836
MEGF8,796,3.006312
SP100,2668,3.00716
KLHL4,6507,3.007966
STMN3,5543,3.008604
RPS27,2474,3.011447
HLA-C,1231,3.011719
PJA1,7039,3.014055
MYLK4,9635,3.014492
WIPI2,5171,3.01507
ARMC10,7759,3.016822
SAP18,4074,3.01964
SAMD5,9801,3.020977
IGSF22,9482,3.022764
P2RX4,1915,3.024086
RPA2,2414,3.025884
SMARCE1,2627,3.026403
L3MBTL3,7924,3.028258
MCTP1,7396,3.028308
SBF2,7689,3.030582
PIAS2,3473,3.031938
NPFF,3284,3.034332
BRINP3,9622,3.035625
AGER,85,3.038104
TNPO2,5499,3.038536
CADM3,6885,3.040153
RPTOR,6763,3.041232
MRPS35,6949,3.041677
CCR10,1104,3.042951
ST8SIA4,3102,3.042995
HLA-DRB1,1239,3.043296
DISP1,8072,3.044626
CTGF,622,3.045071
CCDC74B,8239,3.045714
HIST1H2BK,8089,3.046671
SMAD7,1592,3.048859
MARS,1613,3.048933
RMC1,5463,3.050456
SYT6,8946,3.051294
TNRC6C,6850,3.051791
BCL11A,5853,3.05268
RYBP,4888,3.053341
RPUSD2,5272,3.055595
HTATSF1,5347,3.05694
EFCAB5,9716,3.057172
CPNE3,3408,3.057196
RAD51C,2322,3.057314
STX8,3657,3.058168
LSM4,5036,3.059936
RPS6KA2,2456,3.060063
MTF2,4578,3.063972
ADAMTSL1,8324,3.064748
SRGAP3,3878,3.069697
CRYGS,600,3.071469
TCEAL6,9088,3.07213
ZNF764,8303,3.072572
KRT10,1503,3.077663
REV3L,2371,3.078027
MGEA5,4293,3.078431
BRINP1,666,3.080075
EEPD1,7613,3.081268
ZNF706,5610,3.084409
STK36,5299,3.088334
WHRN,5062,3.088404
SNAI3-AS1,9209,3.08846
SPG21,5701,3.089342
FBXO31,7406,3.091454
SPDL1,6055,3.092248
MAD2L2,4163,3.093201
PHF21B,8390,3.094637
EFHB,9008,3.096295
GRIN3A,8523,3.096662
ZNF441,8650,3.097719
ARL10,9568,3.099112
UBE2T,5410,3.100208
ACO1,22,3.105493
COG1,3611,3.111254
TDRD9,8592,3.112439
CACNA1C,337,3.115165
HLA-B,1230,3.115801
FOXRED2,7493,3.118422
RPL10A,1798,3.11919
ATP8A2,5843,3.119784
SLC44A5,9281,3.120694
SGSH,2551,3.122433
NUMBL,3547,3.124008
TUSC3,3115,3.124842
LINC00674,10024,3.125142
LMO7,1556,3.126105
CD14,406,3.13078
DRC1,8316,3.131927
BZW2,5379,3.135476
RHPN1,8452,3.136848
PDE1A,1962,3.136875
TMCO3,6101,3.137362
DDX28,6434,3.137987
CSAD,5724,3.138503
PACRG,8800,3.140021
B3GALNT1,3324,3.142826
SPA17,5855,3.147516
C7,320,3.149715
OTOS,8984,3.151079
LOC728392,9980,3.152875
ARMCX5,7134,3.153582
MAP3K4,1651,3.153737
CFAP52,8916,3.158307
BRAT1,9360,3.159171
NOP53,5498,3.160986
LSM3,5328,3.161613
AGBL4,8018,3.162634
ITM2A,3637,3.163702
DMD,712,3.166461
SCG2,3094,3.167554
IMMP2L,7786,3.168403
ATP2B3,215,3.171654
KNSTRN,8182,3.174049
NPM3,4105,3.178995
PISD,5003,3.182838
HMGN2,1254,3.182838
ACOT2,4399,3.186869
FUCA1,976,3.187543
GUCA1B,1185,3.188182
SIRT3,4874,3.190719
MDC1,3749,3.198357
ZNF142,3044,3.201461
BACH2,6944,3.201598
KLHL2,4539,3.204129
SLC35F3,8954,3.210279
SLIT1,2617,3.213065
ICA1,1321,3.216152
PCDH7,1948,3.21757
SCCPDH,5597,3.219494
PYDC1,9457,3.222312
SMAD1,1587,3.224091
KIAA1191,6677,3.224703
PCNT,1954,3.226014
ABCG1,3728,3.226953
SNTG2,5900,3.227166
RPL22,2430,3.227905
ARRB2,183,3.228158
GRM1,1149,3.229435
EIF4A3,3814,3.229966
GPM6A,1102,3.231823
GPR61,7771,3.236763
ALPK1,7539,3.238135
PSMB1,2228,3.238986
MRPS6,7150,3.240873
DBR1,5631,3.243887
INCENP,1380,3.244237
SLC27A2,4419,3.247524
UNC5D,8815,3.247764
FKBP5,943,3.247825
FAM181A,8154,3.248855
TUBA1C,7994,3.253505
SS18L2,5645,3.254652
HPRT1,1278,3.256571
THSD7A,9363,3.25769
LRRC49,6024,3.257802
MAOA,1604,3.259654
IL18BP,3962,3.261143
SPIN2B,9901,3.261676
HS2ST1,3746,3.264083
NDUFC2,1789,3.26896
JPH4,7930,3.275293
C16orf74,9863,3.276245
SOX15,2664,3.278339
TPM1,2880,3.278911
CTPS1,629,3.283145
NACA,1764,3.284429
CCNO,4088,3.286819
RPL37A,2444,3.289227
BTF3,305,3.290467
LRFN4,7213,3.294526
UTRN,2964,3.296683
KLHL35,9477,3.300971
SBDSP1,9060,3.303232
EIF3L,5726,3.304027
C16orf45,8147,3.308119
ZNF438,9326,3.308434
MFSD4A,8956,3.311174
PPM1N,8934,3.312267
WASF1,3427,3.314557
THEMIS,9751,3.315762
METTL24,9982,3.316311
DAPL1,8282,3.316324
VWA5A,1557,3.318967
FRMD3,9444,3.319312
KRT19,1505,3.320602
CEP78,7823,3.323905
KCNIP2,5508,3.325213
MYCL,1741,3.327125
AP1G2,3413,3.328841
TRPV2,5730,3.332033
SYNC,7633,3.332441
MITF,1672,3.334677
PLCXD3,9671,3.3363
ST6GAL2,7956,3.336688
SPINK2,2673,3.336856
NDN,1776,3.337636
PAN2,3890,3.342429
CKS2,511,3.343249
LRRC57,9414,3.344464
DGKA,659,3.347445
COP1,7051,3.348938
FLRT3,5007,3.349617
KIZ,6470,3.352412
DKK2,5288,3.355591
MAML3,6318,3.356692
DERL1,7266,3.35752
STRIP2,6732,3.357623
FAM155A,9979,3.360636
CFD,689,3.362346
CAMKV,7219,3.363004
ATAD2B,5918,3.366794
AOC2,138,3.367751
SLC25A34,9539,3.371385
FAAH2,9081,3.371444
POU2F2,2108,3.377802
TMEM86B,9411,3.378078
BAIAP2,4162,3.379312
WDR6,4498,3.379404
C5orf56,9889,3.383083
DNAH12,9256,3.386963
FARP1,4011,3.387525
GTF2F2,1180,3.38981
MGAT4A,4548,3.391835
FAM19A2,9615,3.391895
TMEM216,5668,3.392074
ITFG2,6464,3.393772
GBP2,1030,3.393828
LINC00900,9473,3.396286
HS3ST1,3907,3.396837
HSD11B2,1289,3.396967
MRPS33,5806,3.39759
CSRNP1,7084,3.400602
BLM,278,3.401721
TMEM109,7243,3.405897
LOXL2,1560,3.406843
HSP90B1,2888,3.407244
FAM13B,5690,3.409259
PSD3,4848,3.410049
FAM241B,9303,3.418104
TMEM17,9233,3.423286
NICN1,7878,3.423388
TNFRSF25,3329,3.423636
NOL6,7166,3.423749
MPHOSPH6,4030,3.424304
CFAP70,8558,3.429996
MYO7A,1758,3.431327
HCG4,5913,3.432553
THOC2,6683,3.445603
COQ7,4049,3.446727
NCAM2,1774,3.451425
CEP85,7114,3.452158
HLA-DPA1,1235,3.452715
MST1,1708,3.457613
DDX25,5426,3.458652
CYS1,9190,3.462285
MEG3,6298,3.464556
ZFP64,6405,3.466411
TSEN54,9505,3.466574
STK11IP,8438,3.467177
TRPV1,2985,3.467511
ERLIN1,4245,3.467532
S100A4,2495,3.471406
RGS8,8102,3.477997
PDE11A,5548,3.484401
SREBF1,2683,3.485387
ATF7IP2,7504,3.489651
NEUROD2,1812,3.490272
RPS6,2454,3.493385
GFOD1,5915,3.502983
RNF149,9540,3.503579
SLC4A10,6703,3.503684
MARCO,3319,3.504042
EPHA3,840,3.505971
CD24,10011,3.506244
SLC22A10,9760,3.50628
NIT2,6607,3.509051
DPY19L2,9487,3.51167
LOC100506548,10025,3.512223
ABCD4,2299,3.515648
CABP7,9136,3.524518
MKNK1,3269,3.525357
MBLAC2,9035,3.525928
MALL,3091,3.527983
CCNL2,7677,3.529253
NFYB,1829,3.531106
CAMK2N2,8358,3.531952
FCRLB,8693,3.53244
HMGN1,1253,3.532977
SLC15A3,5685,3.536965
CAPS,366,3.538294
RASIP1,6062,3.539079
MAP7D2,9440,3.539846
TLX2,1271,3.543317
SDHAF4,8801,3.544928
GALNT18,9711,3.545362
RALGDS,2329,3.549355
LOC441204,9891,3.552859
TSPAN1,3981,3.553068
FILIP1,5297,3.553427
THYN1,5408,3.555031
ANKRD13D,9612,3.556916
SLC9A5,2602,3.561947
LRRC55,9294,3.568545
ARVCF,188,3.568591
TG,2808,3.572613
SLITRK1,8443,3.583028
DONSON,5491,3.583906
HLA-DRA,1238,3.583927
PCK2,1950,3.584213
CYGB,8428,3.586887
RPUSD3,9556,3.593516
CFAP65,9413,3.598246
C10orf105,9868,3.599251
LRIG1,5132,3.60076
AP4M1,3519,3.603915
TMEM107,7899,3.610521
SETD6,7460,3.618882
PRDM10,6618,3.619264
INHA,1383,3.621004
SPEG,4078,3.622971
PAICS,4241,3.628369
DZANK1,6196,3.630351
IFT172,5186,3.633532
USP18,4538,3.635053
PRPF39,6113,3.639788
DLL3,4283,3.641978
PRKCI,2174,3.644168
MAPK1,2183,3.644264
KDM8,7421,3.653457
PAQR6,7473,3.663104
LRFN2,6751,3.66348
YPEL4,9295,3.668495
TCFL5,4295,3.669006
GIGYF1,7082,3.673506
KCTD12,8475,3.675284
BEND7,9369,3.676132
HPCAL4,5745,3.676922
SEMA6C,4184,3.679505
B3GNT9,7989,3.683654
FHOD3,7534,3.687182
SFI1,3831,3.691912
PCDHB14,6510,3.692173
RAB3IP,8544,3.698825
PCBD2,7815,3.699057
APLNR,88,3.699196
EDIL3,3969,3.699909
NR2C2AP,8660,3.700321
ATP6AP2,4010,3.700554
KDSR,979,3.703003
MMD,4931,3.703091
FNDC9,9866,3.704136
ATP6V1D,5725,3.705001
IQCJ,9972,3.705591
FKBP10,6965,3.705874
SLC17A8,9380,3.71099
NSMAF,3202,3.718724
TEDC2,7526,3.71996
MRNIP,5626,3.724426
ZNF268,4322,3.731809
RPL4,2417,3.734324
PTCH2,3297,3.737587
CBR3,387,3.737719
TNIP3,7465,3.742772
TBC1D8,4471,3.747664
CD163,3583,3.75025
RNF112,3056,3.751412
LRRC7,6782,3.753918
TCEAL3,8082,3.755063
PNMT,2091,3.755195
GPI,1100,3.758873
DNAJB2,1294,3.760034
BTBD17,9776,3.7613
OCA2,1893,3.762706
ARMC7,7333,3.763207
FAM71F1,7975,3.763465
DRAXIN,9722,3.767986
TMEM132E,8635,3.769648
AGAP11,8568,3.77027
TTC25,7714,3.776914
AP3B2,3136,3.777452
MAP7,3466,3.777549
PUS1,7575,3.77793
MAEL,8057,3.780687
SCRIB,4922,3.781224
ANXA1,129,3.78199
BTG1,306,3.782906
MAP2K1,2192,3.789428
PIAS1,3257,3.793719
TMEM18,8721,3.795094
ADNP,4863,3.804218
CHRNA7,502,3.807964
HLA-DQB1,1237,3.810427
WFIKKN2,8636,3.818481
CORO1A,4479,3.818531
CEP72,6399,3.81877
AKAP14,9085,3.835629
ANP32A,3137,3.837751
NFIL3,1821,3.847614
OCRL,1894,3.849428
NAALAD2,3925,3.849431
SCN3A,2517,3.854857
ZNF667,6989,3.855283
NRN1L,8620,3.856345
MYBPHL,9663,3.857068
PCMTD2,6233,3.857267
ADGRL3,4806,3.85826
ZNF436,7612,3.865398
SMPDL3A,4377,3.86643
HILPDA,5466,3.868473
ARL4A,3990,3.870767
LTBP4,3197,3.872508
CARD9,7031,3.872841
FLNB,952,3.873749
WFIKKN1,8543,3.878575
CCDC191,6795,3.887428
RABL2A,4484,3.888232
SGSM2,3880,3.892191
HDAC7,5780,3.895149
ING5,7888,3.897725
TCAP,3260,3.897821
POMC,2103,3.901528
TUBGCP6,8100,3.904159
MYRIP,5085,3.906737
FAM241A,8770,3.908195
GLOD4,5568,3.911622
INSM2,7971,3.921522
CRABP2,584,3.926152
LOC375196,9728,3.928074
CNTLN,6042,3.928749
MC1R,1622,3.933926
DVL2,761,3.939316
NOXO1,8623,3.943817
ANKRD49,6032,3.945328
ASIC2,19,3.946332
LIPH,9237,3.948187
CCDC177,6597,3.953178
SERTM1,9827,3.959276
CENPE,471,3.959795
UNC13B,4183,3.960064
UPP2,9004,3.960558
C8orf34,8516,3.961348
CFP,2003,3.966008
FOXP1,5274,3.968004
GTPBP8,5405,3.969811
KRTCAP3,9232,3.985423
LOC100270746,10014,3.987205
CRIPAK,9561,3.992635
BABAM2,3706,3.997338
FAM129A,8526,4.004163
ZNF677,9661,4.005301
RNASEH2A,4202,4.021843
TTC8,8605,4.027715
PGAP3,8335,4.035037
ZCCHC8,6337,4.035732
EEF1A1,781,4.037603
C15orf59,9767,4.039662
SEC14L2,4935,4.042137
CENPJ,6458,4.044338
CCDC90B,6952,4.046944
PHF13,8951,4.048019
PSPC1,6240,4.049205
SETDB2,7762,4.051917
PELI1,6671,4.057886
DDX54,7231,4.064122
CDH4,437,4.076521
STARD9,6762,4.076943
GPR27,1114,4.080951
APTX,6025,4.083863
PLOD2,2070,4.083896
AVIL,4280,4.087305
COL27A1,8091,4.091171
TRH,2893,4.094489
FRAT2,4868,4.096442
ZWINT,4468,4.09796
DTD1,8308,4.100762
NCOR2,3724,4.10603
LIN9,9599,4.107424
TMEM145,9520,4.108062
DNAJC12,6546,4.109561
DKK3,5287,4.118531
C15orf61,8899,4.125594
S100PBP,7098,4.129044
CPLX2,4330,4.135033
ADAD2,9110,4.144805
GPR150,9570,4.146071
KCNN4,1476,4.150064
GLCCI1,8401,4.152957
NPPA,1861,4.155153
WNT2B,3004,4.158642
TINCR,9443,4.165005
KRBOX4,6353,4.168054
C1orf194,8676,4.16861
ARHGAP18,8351,4.170441
LINGO1,8029,4.175878
KIAA1217,6531,4.176667
JPT1,5628,4.183766
PKIA,2164,4.188899
PTPN5,8015,4.192831
NLGN4X,6753,4.19623
MICAL3,6781,4.197981
SGK494,8637,4.200289
BACE2,5047,4.209272
CYP1B1,648,4.209694
DDB2,678,4.211499
TAMM41,8762,4.214858
ZNF541,7844,4.216069
ATR,237,4.220884
ZNF395,6480,4.228164
NPTXR,4903,4.230738
GHR,1051,4.231077
WWC2,7490,4.234598
TTYH3,7595,4.236454
VWDE,9357,4.239686
DNAL4,3992,4.24499
DPY19L1P1,10000,4.249994
FAM196A,9938,4.252519
ABCC10,8140,4.26262
TP53I3,3691,4.262814
LAS1L,7695,4.264461
TOX3,5342,4.266832
DECR2,5159,4.278418
HADH,1203,4.28589
CCDC152,10002,4.289081
GPX7,1126,4.306343
CFAP61,5163,4.309606
C19orf57,7279,4.31021
CHTF18,6985,4.311589
USP11,3156,4.316798
TWIST1,2921,4.318979
LDOC1,4980,4.319066
NR2F2,2802,4.321989
CCL19,2524,4.324756
IER3,3393,4.325272
HIC2,4720,4.325275
MLIP,8188,4.331651
RGMB,9574,4.334343
ULK3,5120,4.337497
PXN,2300,4.339508
PTDSS1,3821,4.33998
NEGR1,9446,4.34484
CA12,334,4.350451
TK1,2836,4.359945
KLHL1,6821,4.362569
CLGN,464,4.365565
ZNF215,3065,4.366599
SPATA22,7974,4.367156
IGDCC3,3693,4.369757
CMPK2,8718,4.371738
OCIAD2,8766,4.376572
SOSTDC1,5088,4.377385
CPVL,5940,4.377812
TBC1D31,8346,4.378021
EXOC6,5953,4.378718
PXYLP1,8297,4.379238
ZBTB8A,9964,4.384282
N4BP2L1,8193,4.398416
RAE1,3220,4.402718
DNAH2,8914,4.405163
NCDN,4737,4.405592
TTC39C,8649,4.409401
GLRA2,1063,4.411485
SEMA4A,7038,4.413823
SLBP,3101,4.416827
SLC7A14,6860,4.418065
SIN3B,4819,4.42067
KIAA0513,3806,4.424784
HSPB11,5816,4.425985
PLEKHA2,6929,4.426451
CNTNAP5,8720,4.426885
MESP1,6481,4.427268
ARID3B,4250,4.427695
LAG3,1511,4.436536
GSTA4,1167,4.439829
CALHM6,9890,4.449586
DHRS1,8491,4.452615
ECHDC3,7387,4.464411
ERICH3,8679,4.478304
NOVA2,1855,4.481679
PTPRO,2286,4.482255
PNPLA7,9737,4.496618
FBXO15,9251,4.498986
ANAPC4,5476,4.499277
KLHL41,4094,4.500505
PRKAB2,2162,4.503707
PTPRR,2287,4.505246
TUSC1,9592,4.508811
RPS6KA4,3441,4.512154
MIS18BP1,6266,4.51377
LAMA4,1514,4.514102
ZDHHC22,9495,4.514541
COL13A1,561,4.514691
P3H3,4203,4.515944
CYB561D1,9534,4.526006
CNTN3,1935,4.529317
DHX58,7261,4.537707
ITGA11,4570,4.537752
PALMD,6040,4.542465
SMARCA1,2621,4.553762
NDST2,3237,4.556859
CDH23,7001,4.561123
SP5,9791,4.56135
IGFBP3,1351,4.567164
GALNT14,7322,4.574334
SLC17A6,6639,4.576719
ZFAT,6819,4.578139
SCX,9935,4.579394
DIAPH1,700,4.582346
ZCCHC12,9170,4.584545
MFAP4,1660,4.586126
BARD1,253,4.590283
DBN1,668,4.596915
NHLRC1,9743,4.609655
CENPC,470,4.610943
ALG8,7236,4.61413
FNBP1L,6041,4.615656
NABP1,7133,4.615721
FAM153A,9567,4.616589
MRPL49,322,4.625413
SOWAHA,8793,4.628738
TMEM215,9845,4.629757
IQCD,8490,4.634398
OLR1,1898,4.635893
FBXO21,4672,4.635941
TTC7B,8895,4.646778
BIRC3,148,4.647219
SRD5A3,7337,4.649217
HYI,7696,4.650574
DRD1,738,4.651374
PNMA8A,6222,4.656747
ERBB2,854,4.661486
CACNA1B,336,4.675773
ZFYVE27,8563,4.686272
DUSP23,6070,4.689997
PRSS1,2210,4.71998
ELK1,819,4.722842
STK31,6522,4.723109
DSP,745,4.73474
PEG10,4709,4.736564
CFLAR,3381,4.752573
MPDZ,3354,4.75532
TEF,2794,4.758086
CNRIP1,5087,4.764183
RAB3GAP1,4641,4.767841
SLC43A1,3231,4.771209
TNFAIP2,2863,4.771311
TAF1C,3449,4.772292
TRIB3,6871,4.783427
DDX27,6365,4.79464
EML4,5360,4.805036
ASB5,8833,4.809781
TTC28,4832,4.811374
CHGB,487,4.81972
BBC3,5285,4.82036
SSTR2,2700,4.824916
KLF10,2827,4.829706
CXCL2,1157,4.830501
RGS14,4262,4.833015
DHRS2,4031,4.841054
BCL2L11,3933,4.842758
SPATA33,8622,4.849767
IMPA1,1377,4.853787
PCDH11X,5343,4.857113
ZFR2,4770,4.858567
NDUFA10,1783,4.86507
SLC26A11,9511,4.872856
PLA1A,5718,4.875972
C2CD2L,3854,4.876811
CREG1,3365,4.889518
HS3ST4,3905,4.915687
MET,1656,4.921989
KCTD4,9746,4.924433
DGCR8,5932,4.92462
EFHD2,7284,4.925354
CAV1,378,4.936615
NUDT11,6199,4.940801
TMSB15B,9598,4.940982
PARP2,3940,4.941022
PIGZ,7550,4.94311
CTNNAL1,3333,4.944466
HNRNPC,1266,4.951232
SPAG5,4247,4.951511
LOC644189,9947,4.955913
ATP6V0A4,5527,4.970214
TTR,2914,4.975492
MTR,1727,4.977756
PCDH11Y,7701,4.996265
AKAP7,3645,5.000247
BTBD9,8432,5.003905
LINGO2,9072,5.008618
COL5A1,549,5.009887
IGFBP5,1352,5.02773
WNT3,2998,5.031887
BTG3,4390,5.032058
CALN1,7745,5.032431
NEB,1781,5.037369
CSMD3,8436,5.052943
TPTE2P1,9957,5.054151
TKFC,5125,5.068725
TIAM1,2829,5.070894
COX19,8195,5.075516
SLA,2575,5.07964
TSPYL2,6998,5.082425
NVL,1885,5.099574
SLC8A2,2597,5.102237
EPCAM,1583,5.102677
MARCKS,1585,5.114255
MX2,1734,5.117023
MAN2A2,1599,5.120907
GOLGA3,1093,5.12092
TLL1,2842,5.124192
LONRF3,7424,5.126265
TENM4,5128,5.127364
HMGN2P46,9499,5.136552
AMZ1,9059,5.141219
NLRP3,8424,5.147594
GCNA,8353,5.14768
GPRIN1,8435,5.149248
NPHP4,9460,5.158574
VAV3,4158,5.15938
OPN4,8366,5.174686
FAP,903,5.176516
FOLR1,966,5.182895
EXOSC8,4558,5.194761
TENM3,6395,5.195671
GFPT2,3902,5.195971
CMSS1,7903,5.20006
TAGLN2,3190,5.201156
AMT,120,5.201581
MYH7,1746,5.209009
MAMLD1,3946,5.209715
IL15,1372,5.218727
EBP,4282,5.218834
LCTL,9207,5.219288
STIM1,2710,5.223208
LAMA3,1513,5.229988
HLA-DPB1,1236,5.255116
PDE2A,1964,5.272888
LY96,4982,5.27704
GK5,9433,5.281655
PM20D2,8803,5.286366
CDH12,444,5.300233
RUNX1T1,381,5.304242
ZNF789,9582,5.31392
LOC93622,8348,5.317325
PAM,1934,5.346858
RGS22,5187,5.349798
ST3GAL6,4127,5.35044
MYO5C,6495,5.353146
NELL1,1803,5.353427
ERICH5,9271,5.355619
CPT1C,8651,5.366398
AUNIP,7214,5.368664
GUSB,1188,5.380003
KCNE5,4975,5.395722
ARL9,8773,5.403166
FAM117A,7646,5.4206
TUFT1,2918,5.421296
SNCA,2640,5.437913
HEATR3,6118,5.43853
ICAM5,2837,5.453718
CHMP1B,6657,5.457017
NMB,1840,5.473514
WDR90,9214,5.475152
ATP2B4,216,5.477465
