gene,id,z
SGK3,4992,3.596257
BAAT,245,3.596944
ZNF334,6394,3.597381
C2orf88,7881,3.597988
ARAF,162,3.598561
PCBD2,7815,3.599112
GPSM2,5454,3.599129
PIDD1,6295,3.600954
DENND5A,4792,3.602192
DMRT2,4270,3.602549
P2RX7,1917,3.602702
FAM13A,4002,3.602826
GNB5,4281,3.603711
CNFN,7936,3.604232
MPP7,8864,3.606917
CNTN2,2761,3.608324
TBC1D2,6289,3.609577
PNKD,5102,3.611544
ELOVL4,2709,3.611836
GAB2,3847,3.61322
TBC1D9B,4696,3.613283
LIAS,4423,3.616826
AOC2,138,3.616994
CRY1,594,3.617904
LOC100506548,10025,3.618342
ENTPD4,3709,3.620181
TRIP11,3576,3.620871
CC2D1B,9224,3.621199
CCL19,2524,3.622621
ADARB2,47,3.623212
MYRF,324,3.624881
SLC7A8,4887,3.625936
CLDN11,1909,3.626296
SLC22A9,8426,3.627166
MTMR4,3490,3.627374
HS3ST4,3905,3.629075
HAUS4,6066,3.630903
TRIM35,4708,3.631369
DPP8,6044,3.632235
PAM,1934,3.633328
ZFYVE19,8052,3.635037
GBP2,1030,3.636552
TUBA1C,7994,3.639221
CACNA2D3,6437,3.639476
RAD51C,2322,3.639682
LAYN,8874,3.642613
UNC13B,4183,3.644722
BTBD3,4626,3.649103
ELOVL1,7119,3.651291
TMEM25,8014,3.654445
MPLKIP,8806,3.654872
IMPA2,1378,3.656383
FAM53B,3764,3.65736
CEP97,7310,3.661728
ACSL6,4817,3.664617
CTPS2,6542,3.666665
RAD52,2326,3.669333
USP9Y,3165,3.671562
PRR22,9125,3.671585
PRRG1,2208,3.671824
NUMA1,1883,3.672084
MLPH,7247,3.676629
XKR8,6158,3.676765
ABCB7,8,3.679113
CLMN,7405,3.679276
PIK3IP1,8413,3.680062
WDR20,8268,3.680776
CAMKK1,7862,3.6811
RAB9A,3600,3.685131
CLK4,6713,3.685684
MAG,1596,3.69026
TTR,2914,3.691642
PLA2G16,4476,3.692174
GNPTG,7953,3.69269
MST1,1708,3.69359
PLAUR,2059,3.699304
ZNF620,9391,3.700534
CLCA4,4571,3.703236
MRS2,6711,3.706506
DPY19L2P2,9694,3.707883
FKBP11,5688,3.709639
SPINK8,9958,3.711486
SEC31B,5103,3.711754
ZC3H10,8019,3.713654
ARID5B,7831,3.714842
PRR5L,7452,3.717448
LACTB2,5605,3.717463
GALR1,1013,3.722821
NF2,1813,3.723859
RPS6KA2,2456,3.72448
GSE1,4760,3.724714
MFSD9,7999,3.725255
DDB2,678,3.726698
LRRFIP1,3527,3.727345
ZNF3,3018,3.728017
DHX33,6590,3.728489
PTPN5,8015,3.73235
MYO15A,5634,3.736271
EEF2,786,3.736353
NFKB1,1823,3.737395
AMER2,9291,3.737404
PCNX2,7486,3.739406
TSPAN8,2850,3.73944
CNKSR3,9044,3.741194
ZNF253,6530,3.742975
PCGF2,3045,3.743595
FAM57B,7751,3.744059
LOC100132356,10009,3.744362
GTF3C3,3581,3.744675
CA13,9741,3.744702
GPLD1,1101,3.745004
CDH19,5368,3.745276
SIAH2,2564,3.745826
NMB,1840,3.747183
EMCN,5827,3.748617
INPP5D,1390,3.749504
HIC2,4720,3.749589
HOXD1,1273,3.752946
RP2,2412,3.754409
KIAA0513,3806,3.755365
SLC25A5,127,3.758369
SLFN11,8249,3.760452
MGC16025,8081,3.763977
NR2F1,2801,3.764567
ZFHX4,7397,3.768088
CHST3,3648,3.7685
PLEKHH1,6739,3.768812
OSBPL9,8459,3.772918
TMEM125,8696,3.773126
MTAP,1719,3.776712
ANO6,9202,3.777372
KNG1,1495,3.777923
PILRA,5494,3.778588
ABCC1,1702,3.780674
RERE,204,3.785075
SH3BP5L,7619,3.786158
CDK6,449,3.788859
CEP78,7823,3.790466
CERS2,5483,3.791851
ANKZF1,6172,3.793017
SLC35A5,6120,3.793701
CCDC9B,9765,3.797931
BCL2L2,263,3.798827
FGF17,3372,3.798988
WDR75,7821,3.79987
MBD6,8433,3.802005
SH3BP4,4991,3.802803
BBS2,255,3.804754
STRBP,6281,3.805189
ZFYVE16,3807,3.805549
KLHL15,7570,3.808576
LUZP1,3079,3.80966
ZNF781,9123,3.815784
FLRT2,5008,3.816706
LPXN,3618,3.81746
CEP295,8123,3.81979
VSTM2A,9364,3.820053
AFG3L2,4385,3.821375
ZNF22,3026,3.824505
ALDH1A1,99,3.826387
C9orf85,8820,3.829112
SLC2A1,2582,3.832306
SH3BGRL,2553,3.838696
SREBF1,2683,3.840204
PLSCR1,2075,3.840957
SPARCL1,3188,3.840978
FAM20A,5998,3.842179
PPIL2,5001,3.843486
NKX3-1,1838,3.84358
PNRC1,4395,3.844258
CREB5,3711,3.845194
CTNNA3,5427,3.847168
MTRR,1728,3.847933
RPSA,1522,3.848722
APOD,152,3.848736
MEF2A,1643,3.849583
EFHD1,7564,3.850532
STK35,8859,3.855881
C4orf47,9888,3.858405
LOC100133050,10010,3.860531
NEGR1,9446,3.861142
DSCC1,7244,3.862015
OMA1,8476,3.862521
CAPS,366,3.86306
CFAP69,7429,3.864529
ADAM15,3344,3.865603
BRCA1,297,3.866464
RPL22,2430,3.866504
JUND,1437,3.868504
PELI3,9381,3.868684
H3F3B,1198,3.870662
SLC46A3,9493,3.872846
FAM216A,5456,3.872982
P3H3,4203,3.880938
SMA5,4431,3.881943
MINDY1,6433,3.885072
INPP5F,4610,3.885851
PIGU,8708,3.886488
DGCR9,5026,3.895437
C15orf61,8899,3.896081
TYMS,2925,3.897321
LEMD2,9351,3.89929
COQ10A,8326,3.899837
FAM210B,8506,3.901714
SH3TC2,7327,3.902116
FDX1,918,3.903697
CA12,334,3.905189
IFI44L,4398,3.906229
ST6GALNAC3,9435,3.906497
EML5,9105,3.906566
PATL1,9311,3.909552
ATP13A3,7300,3.911786
NOSTRIN,8487,3.911856
MYC,1740,3.911885
TARS,2759,3.912928
PDE8A,1972,3.913161
CACNA2D2,3548,3.913787
ATP1A1,206,3.915615
SLC25A25,8437,3.920269
TMEM204,7343,3.921087
NR1D2,3912,3.921789
ZNF165,3053,3.924919
SNHG10,9496,3.925242
ZNF783,10021,3.925345
PNISR,5104,3.927022
PCSK6,1922,3.929385
GSTT1,1174,3.929631
ISCA1,7680,3.930459
CHRAC1,5891,3.931258
HNRNPA2B1,1265,3.932176
CEP350,3856,3.932183
HLA-DPB1,1236,3.934843
CRTC3,7108,3.936228
NET1,4071,3.941002
UST,3971,3.942085
CLK1,523,3.94377
SLCO1A2,2614,3.944038
ATRAID,5720,3.94447
SLC12A5,6735,3.945556
TTLL4,3747,3.946019
USH1C,3968,3.946332
TMEM189,9753,3.946461
MITD1,8717,3.947444
RUNDC3B,9050,3.950277
DNA2,717,3.95049
TGFBR1,2813,3.952675
FADS6,9504,3.954791
SOAT1,2650,3.95499
FBXO33,9398,3.955996
NR1D1,3704,3.962795
SGMS1,9452,3.963411
ZFAT,6819,3.964507
FBXO28,4771,3.965842
PYCR2,5464,3.966614
STAG3L4,7144,3.967993
PDE6B,1979,3.970571
ATP8B2,6689,3.970762
CEP85,7114,3.971464
NUP35,8714,3.972436
PDGFD,7569,3.973981
DDX17,4194,3.97913
MYO1D,1753,3.980542
LRCH1,4731,3.981931
RPL11,2423,3.982558
ZBTB4,6836,3.98286
CAST,367,3.985038
POU3F2,2110,3.988213
DOK3,7464,3.988291
TMEM150A,8713,3.990149
IFT172,5186,3.995116
UNC5B,9301,3.995445
GALC,1009,3.998239
INPP5B,1389,4.001875
MYBBP1A,4190,4.002427
ERBIN,6489,4.003601
CPM,579,4.004632
GK,1056,4.005151
ATXN2L,4537,4.006333
PDCL,1940,4.007647
POMC,2103,4.010988
ZNF662,9796,4.012505
TAF12,2751,4.013942
C1orf112,6403,4.015139
RPS8,2461,4.017354
LRRC23,4052,4.017979
BTBD16,8560,4.018042
MICU3,9585,4.021012
C18orf25,8925,4.023775
ABLIM2,7921,4.024544
HMGN2P46,9499,4.031787
P3H1,7033,4.037528
RNASE1,2399,4.037761
ST18,3775,4.0382
PKD1,2048,4.042917
MAVS,6755,4.045035
FNTA,964,4.046958
RNF138,5747,4.048026
UBP1,2942,4.048684
TRIM58,5073,4.049215
VEGFC,2976,4.049485
NKX6-2,7931,4.05107
FAM222A,8041,4.053783
SMOC2,7010,4.055547
NFKBIZ,7052,4.059884
CORO7,7305,4.060186
RNF112,3056,4.062102
TCEAL3,8082,4.062484
LYG1,8716,4.063277
KAT8,7829,4.063843
PXDN,3087,4.06573
INTS6L,9278,4.067305
FANCE,895,4.067506
RERGL,7403,4.068361
FLNB,952,4.068377
LEF1,5640,4.068655
CMC4,10015,4.069746
LRRC75A,9772,4.070021
TRPM6,8854,4.07378
CPEB3,4594,4.074949
TMEM123,8466,4.075157
TMC6,4550,4.075352
SLC25A34,9539,4.07568
ATP1A3,208,4.07607
N4BP2L1,8193,4.076906
THSD1,6483,4.077573
FAM78A,9593,4.079193
RTKN2,9305,4.079907
CMTM5,8509,4.081731
FAM178B,5665,4.082113
ATR,237,4.082522
RGCC,5385,4.083669
SESTD1,8237,4.084116
LNX2,9370,4.085002
ZBTB1,4618,4.085256
ABCB10,4895,4.092938
PTX3,2291,4.093945
PLPP2,3280,4.094262
TSEN54,9505,4.095044
TMEM132C,8289,4.095505
ZYX,3078,4.095647
PDE4B,1968,4.098395
WDR19,6867,4.098422
DUSP16,7616,4.102464
SAV1,6947,4.103134
GUCD1,7725,4.103388
CEP44,7611,4.1043
LIPE,1548,4.106832
NOL3,3446,4.116266
MRPL58,1324,4.117095
ZCCHC11,4824,4.118395
RGS7,2389,4.118788
ATP2B2,214,4.121363
PDE11A,5548,4.122634
TSPAN13,5270,4.126382
ZBTB34,9859,4.127733
S1PR5,5868,4.127777
ZNF397,7895,4.128662
RABEP2,7438,4.133555
HNRNPH3,1269,4.134933
MTREX,4925,4.135236
CYFIP1,4756,4.135504
OTULIN,8170,4.135662
DMBT1,711,4.136964
CAVIN1,9510,4.138336
KCNQ5,6545,4.139431
DYNC1LI2,727,4.141632
KCTD9,6007,4.144291
NDRG3,6722,4.146686
ATP6V1G1,3696,4.14675
FMR1,961,4.147225
OPALIN,8337,4.149615
ZNF326,9537,4.150729
RNF113A,3057,4.151132
L3HYPDH,8389,4.153492
SPAG5,4247,4.157121
KDM7A,7621,4.157483
HERC1,3421,4.157869
TRIM52,8009,4.157953
OLIG2,4041,4.158669
IFIH1,7024,4.160158
AGPAT3,6576,4.161551
NUDCD2,8791,4.162255
SLC35B4,8039,4.162355
KNOP1,9830,4.163472
BTN2A2,4120,4.165023
CHKA,489,4.165472
TIAM2,5195,4.165571
RELT,8066,4.168687
BARD1,253,4.172206
MATN2,1616,4.174429
PIK3C2B,2039,4.175199
GTPBP8,5405,4.176156
SPEG,4078,4.176736
ZBTB21,5517,4.177331
C3orf58,9284,4.178233
CCDC39,9630,4.178612
TTC25,7714,4.178954
COL6A1,551,4.180559
ARHGEF10,3736,4.180597
GPRC5B,5826,4.180732
TPR,2884,4.181528
EGFR,798,4.184856
COPA,565,4.185327
ABHD6,6716,4.187929
SRA1,3929,4.188251
IGSF1,1357,4.192552
PRMT7,5937,4.194972
LZTS2,7918,4.195303
CLIC4,5089,4.196446
DRP2,741,4.197285
GUCA1B,1185,4.197605
DICER1,4870,4.197652
NUDT5,4489,4.200049
TYMSOS,9910,4.200502
ABHD12,5165,4.201874
GABPA,991,4.202473
SYT12,8258,4.202809
TMCC2,3883,4.203022
FKRP,7270,4.20317
C1orf174,9621,4.204958
STAMBPL1,6785,4.212746
KDM5A,2351,4.213121
P2RX4,1915,4.215082
MYCL,1741,4.21694
FAM49B,5781,4.218745
ATAD2,5395,4.219013
RPL34,2440,4.219768
IL17RC,8006,4.222309
CPSF1,5452,4.222315
GM2A,1069,4.22314
GJC2,6672,4.226877
ISL1,1403,4.228045
KIAA0895L,9968,4.231034
KRIT1,392,4.232038
AR,161,4.23273
LRRC8D,6174,4.236795
ALMS1,3088,4.237026
SGK2,3985,4.23809
PLEKHM2,4764,4.24066
CERCAM,5625,4.241677
ASPA,195,4.242797
FKBP7,5812,4.246291
KDF1,8667,4.247289
FOXN2,1310,4.2474
SLC45A3,8105,4.249126
CHML,491,4.251222
DCLRE1A,3896,4.253624
DDX3Y,3303,4.255323
PVALB,2294,4.255415
MTMR10,6048,4.257646
ABCA8,4104,4.260399
TRIM54,6669,4.260556
IQGAP1,3374,4.262307
GNRH1,1090,4.265544
UNC5C,3292,4.266064
CSRP1,613,4.266944
CAV1,378,4.269762
INTS9,6416,4.269891
SACS,5210,4.271387
KRI1,7168,4.273251
CRIP3,9842,4.27439
KIF5C,1489,4.274692
EHD2,5514,4.274753
APPBP2,4189,4.274815
KRBA1,7958,4.275581
MID2,4432,4.275766
CACNB4,345,4.278011
MYL12A,4255,4.280683
DUSP8,759,4.285187
SPSB1,7524,4.286541
GUSBP3,9965,4.289543
RCN3,6706,4.290373
POU6F1,2113,4.292049
RRS1,4767,4.292565
AFF1,1677,4.29259
RUFY2,6374,4.293026
TMEM98,5134,4.29453
GJB1,1055,4.295319
BCO2,7773,4.304249
PPFIA1,3230,4.310756
CLDN15,5017,4.310977
PRR18,9578,4.311751
ABCG1,3728,4.314938
AMOTL2,5736,4.316915
NPFF,3284,4.318493
SOCS6,3568,4.31859
MIR4697HG,9475,4.319357
DPY19L4,9588,4.319438
COL7A1,553,4.31971
ZNF670,8341,4.320897
TMEM144,6263,4.321831
MYOT,3664,4.321942
ARAP3,7067,4.322956
ZNF655,7225,4.326966
C10orf90,8559,4.327857
NT5M,6606,4.328589
OBSL1,4849,4.329476
PCDH11X,5343,4.332075
TMCO6,6296,4.332302
HBEGF,749,4.332647
DIAPH1,700,4.33301
TAP2,2756,4.333147
CNTRL,4439,4.333868
RASIP1,6062,4.334487
COL4A5,548,4.338348
NFYC,1830,4.338371
FAM221A,9638,4.338514
FOXP1,5274,4.339981
MOG,1692,4.340273
RPS6,2454,4.341644
ZNF536,3796,4.342906
HAPLN2,6946,4.342911
ZNF300P1,8790,4.344253
DDX11,687,4.347335
NRG2,3692,4.349315
FLT4,957,4.351229
GOLGA7,5612,4.356995
TMC7,7455,4.357113
BMP8A,9703,4.357316
FA2H,7273,4.358287
NAT8L,9633,4.360851
GAS2,1023,4.36315
STK36,5299,4.363731
KDELC1,7240,4.367856
INTS8,6360,4.369498
CREB3L2,7097,4.370286
RMDN3,6191,4.370905
SPIDR,4923,4.371549
CYB5R2,5824,4.371982
ITPKC,7560,4.373507
DPY19L2,9487,4.374067
ICK,4598,4.377229
BTBD17,9776,4.377383
ZMYM5,3526,4.380311
CENPC,470,4.380925
DOCK1,731,4.382004
UGT8,2952,4.384416
ZNF142,3044,4.388933
SLC39A8,7018,4.393456
TNNC2,2861,4.396195
MICA,10027,4.401984
HR,6442,4.408644
HAUS6,6011,4.41171
TMEM266,8615,4.413631
PLXDC1,6654,4.415448
GPR37,1117,4.416893
PNPT1,8130,4.418511
ZNF266,4316,4.418704
SMC1A,3158,4.418959
THSD7A,9363,4.419409
ZFAND1,7390,4.420988
TMEM268,9273,4.431074
DHFR2,9239,4.431292
ZDHHC9,5606,4.433212
DOCK10,6348,4.433792
AIMP1,3549,4.434042
ZEB2,3842,4.434837
VWDE,9357,4.440338
BTG1,306,4.441189
NIPA1,8616,4.441445
RASGRP3,5025,4.447304
PHACTR4,7185,4.451298
TTC39A,4664,4.452927
LAS1L,7695,4.458117
ANKS1A,4811,4.458326
JPT2,8208,4.460969
GPR158,6759,4.465573
FGF18,3369,4.465575
ABCD4,2299,4.468137
PPIEL,9981,4.468519
NLRP3,8424,4.470256
TBC1D12,4778,4.471955
RBMS1,2357,4.488147
RHOU,6896,4.493502
TTC7A,6697,4.494014
PARP3,3941,4.49409
PHTF1,4302,4.495505
TMEM109,7243,4.496831
TRMT13,5931,4.496997
SOHLH1,9856,4.498921
SRRT,5788,4.499509
PAXIP1,4653,4.500974
FOLH1,965,4.501588
NSMAF,3202,4.50261
ZNF223,3068,4.506689
C9orf72,9274,4.507859
C7orf61,9857,4.512067
EVI2A,872,4.515662
PAQR8,8093,4.520926
ZNF385A,5098,4.52143
EBLN2,6150,4.523546
RRNAD1,5594,4.524412
SCRT1,7713,4.524443
CMTR2,6427,4.52474
PSMA4,2224,4.525188
PAG1,6453,4.526496
ARHGEF10L,6182,4.527315
RNF114,6486,4.528727
CNTNAP5,8720,4.529234
ZSCAN9,3062,4.529432
MSH6,1176,4.530364
ANXA6,135,4.530669
DNER,8314,4.53092
ARRDC2,5281,4.535155
DGKD,3246,4.537996
LRPPRC,3993,4.541544
SPAG8,5190,4.545435
RMI1,7489,4.554129
DUSP1,753,4.554778
KBTBD2,5099,4.558785
BACE2,5047,4.563308
NOB1,5388,4.565415
HAUS8,8336,4.566553
ASTN2,4786,4.568134
FGFR2,931,4.568765
TK1,2836,4.571188
EML4,5360,4.576526
DIP2B,6811,4.576768
MRPL48,5801,4.579037
TRABD,7565,4.579833
PPARD,2116,4.580259
POGK,6830,4.580951
ATP2A2,212,4.581256
THBS2,2819,4.58175
PACS2,4783,4.583387
ANTXR2,8553,4.586056
STAC2,9658,4.586403
TTC39B,9074,4.586546
PXYLP1,8297,4.586911
ZFYVE26,4915,4.587914
DPT,734,4.589944
PPIL3,5879,4.590909
KIF27,6332,4.592805
LMLN,8135,4.594089
USP28,6831,4.594793
TMEM39A,6234,4.594812
CRTC2,9229,4.595149
FNBP4,4846,4.595508
PLEKHG3,5137,4.602039
DGCR2,3921,4.602432
KCNQ1OT1,4411,4.603644
SPACA6,8930,4.604064
KDM4C,4705,4.608194
ITPR1,1428,4.608461
IWS1,6372,4.611117
ABCA5,4898,4.614023
ADAL,9108,4.614323
HSPA2,1298,4.614485
NKTR,1836,4.615351
DEK,3104,4.616706
THOC2,6683,4.616904
CBX7,4911,4.617635
SHC4,9817,4.617783
DCPS,5375,4.618381
RGL2,2309,4.619108
RPS27,2474,4.620023
DSE,5473,4.624326
CCDC146,6827,4.624718
PKD2,2049,4.626522
SLAIN1,8591,4.62667
HLF,1241,4.62705
SEMA3B,3098,4.62759
MID1IP1,6914,4.627995
DLG5,3538,4.628845
DPF3,3134,4.63198
LAMP5,5013,4.632047
PARP4,65,4.632167
HHIP,7061,4.637446
KLK6,2215,4.640335
PCSK1,1958,4.642376
TJP1,2835,4.643381
DLL1,5369,4.643394
ING1,1381,4.64443
PAICS,4241,4.647849
SIRT4,4873,4.654302
RAD54L,3201,4.654386
EEF2K,5458,4.655347
RFPL2,4299,4.658102
RNF13,4560,4.659088
INPP5E,6550,4.662671
PTP4A2,3125,4.665715
REEP3,9332,4.671598
MTHFD2L,9886,4.672073
CDKN2A,455,4.673113
DENND4C,6369,4.673244
PARP2,3940,4.675018
TF,2800,4.678078
PJVK,9909,4.679267
CFAP53,9316,4.680262
PDP2,6778,4.681792
YPEL4,9295,4.682569
NKX6-3,9071,4.686468
FNBP1,4692,4.690291
STAMBP,4249,4.690895
BHLHE40,3256,4.69215
IFNAR2,1344,4.692597
USF2,2963,4.692676
LINC01106,8991,4.697894
ADGRA2,5106,4.699078
CCNL1,6630,4.699172
RUFY1,7548,4.700256
SDHAF2,6078,4.70129
UNC13C,9882,4.701514
RSRP1,6634,4.701828
GGA2,4697,4.71106
TMCC3,6728,4.711397
COX19,8195,4.712417
KCNS1,1480,4.716806
VPS54,5775,4.723332
IFIT2,1341,4.727569
ZBTB8A,9964,4.728963
FGF9,924,4.729767
RELL1,9989,4.731369
SLC5A6,3403,4.732076
GLIPR1,4421,4.739823
ITGB3BP,4883,4.740722
CCNI,4410,4.743084
NUP160,4803,4.743933
POLA1,2095,4.743963
TRIM26,3054,4.751317
MROH6,9934,4.751593
NPR3,1864,4.753631
KIF6,9348,4.754435
CLEC4M,4097,4.756334
SORBS3,4019,4.757746
NDUFA10,1783,4.760564
EIF1AX,803,4.762056
TFB2M,7037,4.762819
CEP57,3774,4.763369
FOLH1B,9297,4.764026
ENPP2,1988,4.765318
SEMA5B,5914,4.768567
LRRFIP2,3528,4.768791
SMCO4,6596,4.769511
CNTFR,543,4.777453
ABHD17B,5602,4.77777
SKIDA1,9755,4.780501
ART3,187,4.785223
ZNF598,8207,4.78538
RIMKLA,9538,4.788569
AKAP7,3645,4.791762
POU6F2,4542,4.792011
PFAS,2002,4.793851
DDHD2,4793,4.797562
POLK,5738,4.79847
CDS1,462,4.803786
NFE2L2,1818,4.805396
POMT1,4231,4.80568
SYNE3,9101,4.806319
RAB37,9605,4.806865
VMP1,7678,4.807185
NIPAL2,7414,4.809782
FBXL12,6031,4.814202
MAML3,6318,4.816989
LRRK2,8580,4.819477
PEPD,1995,4.819883
PLEKHA1,6928,4.820222
CHADL,8977,4.823242
DPY19L2P4,9899,4.823779
PPP4R3A,6371,4.827897
TAF4B,2744,4.829466
XYLT2,7023,4.82988
EPN3,6124,4.834988
PHF21B,8390,4.83504
SLC6A1,2589,4.836722
THEMIS,9751,4.839994
SLC44A1,4892,4.840996
TAP1,2755,4.844349
USP45,8085,4.847337
CNP,541,4.84818
PIAS2,3473,4.850843
OTUD7B,6609,4.851362
SLC35D2,4433,4.855982
MTUS1,6757,4.861637
BVES,4478,4.862419
KLHL20,5323,4.865597
CHD7,6354,4.866509
JAK2,1433,4.866618
TMEM38B,6177,4.867633
NDE1,6021,4.868183
SEPHS1,4640,4.869772
OMG,1899,4.873825
EIF5A2,6552,4.874707
DUSP22,6600,4.87586
ZNF708,3025,4.877084
EML2,5011,4.887837
CDC42SE1,6571,4.889571
FLJ23867,9226,4.890257
SPINK2,2673,4.893116
ATP1B1,209,4.89577
TFEB,3109,4.898771
MAP4K4,3635,4.907156
OSBPL2,3869,4.90828
SLC5A11,8486,4.908905
LY6D,3274,4.909539
PACSIN3,5432,4.909941
PLPP1,3279,4.911972
SPG11,7535,4.91405
FMN2,6564,4.915392
FRMD4B,4734,4.915791
WDYHV1,6149,4.92909
IL15RA,1373,4.933837
HOMEZ,6805,4.936042
B2M,244,4.941392
WWC3,6462,4.942368
REV3L,2371,4.948647
LAMP2,1521,4.950038
PRKAB2,2162,4.95042
PDIA5,4393,4.954016
MAT2B,5358,4.956259
ADAMTS14,8852,4.957393
UBE2O,6977,4.958752
WNT2B,3004,4.95935
CRTAP,4179,4.959613
LOC389705,9803,4.959702
FRMD8,7758,4.959752
ZBED3,7905,4.961552
PIGK,3938,4.96235
TMEM120B,8883,4.963778
MUTYH,1730,4.969735
RCC2,6492,4.970472
PLEKHH3,7483,4.973581
TSEN15,8525,4.973709
ATP10A,6688,4.973857
STARD5,7603,4.974041
BCL11A,5853,4.975967
MOBP,1689,4.977065
STAG2,4297,4.978052
AIDA,7128,4.979532
PUS1,7575,4.987838
MBTD1,6009,4.988556
EMILIN3,8164,4.991595
ST6GALNAC1,6443,4.994978
SPP1,2674,4.996855
ANXA5,134,5.000874
PLP1,2071,5.002029
ZNF273,4321,5.005337
EBF4,6804,5.005944
EEF1D,784,5.010291
PLEKHA6,4608,5.010995
NDRG1,4124,5.011792
ECM1,771,5.01544
CCNB1IP1,6880,5.016301
STX8,3657,5.018727
C1orf162,8701,5.020893
TRAF1,2889,5.02282
LTB,1574,5.023319
LY6G5B,6905,5.023613
FTSJ3,8547,5.027372
BLMH,279,5.031771
CLDND1,6553,5.033809
ZNF30,8156,5.036233
AGAP11,8568,5.03775
LMO2,1555,5.042194
ZSCAN31,7046,5.042673
NEIL1,7349,5.044941
FANCI,6215,5.048401
PPTC7,9098,5.048574
SLC6A6,2590,5.048757
SLC15A4,8584,5.050397
ZDHHC2,5649,5.051723
TAZ,2762,5.054756
ATG16L2,8142,5.055103
WDR91,5397,5.056026
GPX7,1126,5.056212
ANLN,5916,5.058643
RANBP17,7138,5.058695
SNRNP35,4440,5.06003
LRIG3,8582,5.067891
ZNF398,6774,5.074188
KIF19,8633,5.083623
SLC9A5,2602,5.085549
ANP32B,4205,5.086268
AK2,94,5.089338
RBM4B,7757,5.092491
ING5,7888,5.09297
HSD17B11,5635,5.099185
SLC44A5,9281,5.10229
PDCL3P4,9554,5.107954
MGP,1666,5.108609
SYN3,3153,5.110481
GSDMB,6476,5.112305
BRSK2,3454,5.112607
C21orf91,5894,5.113275
ARMT1,7323,5.115596
SUMF2,5065,5.117082
NFYB,1829,5.121646
GATAD1,6874,5.124433
TSPAN1,3981,5.128345
PREX1,6798,5.128564
DBR1,5631,5.129522
ZFYVE27,8563,5.133266
MAGI3,9456,5.137721
KCNN4,1476,5.139894
PHC2,780,5.140439
ABCA9,4103,5.14157
UBL3,2093,5.148326
MGAT4A,4548,5.14835
SORBS1,4229,5.148565
GOLGA1,1092,5.149573
ZNF385B,8994,5.150587
RMC1,5463,5.155687
RHBDL2,6069,5.156591
TCHH,2822,5.156938
PROX1,2203,5.15948
USP3,3909,5.160767
MARF1,3755,5.162881
FKBP4,942,5.163663
FBRS,7048,5.164414
SPART,4717,5.164441
RADIL,6385,5.165291
APOL2,5009,5.165316
IER5L,9805,5.165969
CTNNA1,624,5.169657
LBR,1525,5.170794
IL7R,1365,5.176155
CUX1,640,5.178398
MRPS31,4057,5.181318
NEK9,8265,5.182201
FAXDC2,4334,5.185195
CASP3,370,5.186082
ARHGAP9,7053,5.18733
MICAL3,6781,5.190335
CD9,405,5.191827
IVNS1ABP,4254,5.198634
NKX1-2,9811,5.1988
TTC28,4832,5.200443
DPH7,8313,5.201445
MVP,3910,5.202887
SAFB2,3757,5.207025
RPS17,2466,5.209504
STPG1,8190,5.212469
ATP6V1E2,8183,5.213267
MRRF,8298,5.215011
GABPB2,8665,5.224885
TTC39C,8649,5.228652
CCL27,4341,5.231139
UNK,8119,5.236737
NPC1,1859,5.238279
MYLK,1751,5.244468
CA14,4976,5.248882
ATP2B3,215,5.250952
GLDN,9655,5.253632
CLEC16A,4799,5.264411
UHRF1,5430,5.264667
HIBCH,5208,5.267244
NSMCE4A,6003,5.268088
GCNA,8353,5.26812
PLAGL2,2057,5.269639
TIMELESS,3420,5.271851
TPRKB,5552,5.272911
FBXO46,4869,5.278362
AFG3L1P,82,5.278888
LEPROTL1,4910,5.28227
DENND1B,9130,5.282558
PCBP4,6637,5.287199
ERMN,6738,5.292718
RSAD2,8245,5.299303
ZNF330,5338,5.31836
FAM107B,7731,5.319022
CMPK2,8718,5.319239
CDH23,7001,5.323673
SLC22A15,6288,5.325878
ADSSL1,8597,5.328521
PKN2,2176,5.330011
GFPT2,3902,5.337631
TGM1,2816,5.338195
ECHDC2,6239,5.340368
MTFR1,3743,5.342254
WDR45B,6537,5.344103
MET,1656,5.352687
GANC,1017,5.354138
HNRNPM,1767,5.359614
PCDH7,1948,5.374983
PCDH11Y,7701,5.375317
SPAG4,2670,5.377293
ZNF395,6480,5.378515
HPN,1276,5.379411
MARVELD1,7755,5.386483
SVIP,9449,5.393513
DCLRE1C,7072,5.398443
SCX,9935,5.399013
KIF1C,4303,5.402544
WWC2,7490,5.404914
HEATR3,6118,5.407249
RFPL1,2378,5.409317
IGDCC3,3693,5.413496
TMEM127,6359,5.413681
TCHP,7867,5.41434
SDHA,2531,5.416231
FAM153A,9567,5.41828
TJAP1,8350,5.418363
CNTLN,6042,5.420001
CTDSP2,3983,5.426851
DAAM2,4914,5.427379
AMT,120,5.42781
DACT2,9159,5.428485
ITIH5,7599,5.430392
JAM2,6903,5.432197
KHDC4,4617,5.438312
SELENOP,2537,5.441693
PLD1,2065,5.444905
GHRLOS,9994,5.456147
RASD2,4942,5.456228
SNAP25,2635,5.458357
RPL3,2416,5.458796
SHMT1,2562,5.466671
LARP6,6268,5.468125
RPS28,2476,5.468242
CEMIP,6694,5.469661
MYH7B,6829,5.470365
MCF2,1626,5.47383
EEF1A1,781,5.47743
NPTN,5259,5.479359
